0.0,0.4393042246466969,0.4289544561846991,0.5002311823530681,0.7869801307120813,-0.4005942143797106,-0.5211597086528862,-0.47728437201503426,0.2796272356584115,-0.6466330998377329,-0.41045755927536287,-0.16148849221282321,-0.4788533703927449,-0.3496253552961141
0.0,0.0,0.3540038141721893,-0.30566016990166117,0.029239082846706666,-0.41268372574657736,-0.4120882051343718,-0.42483981726031944,-0.22606575217297048,-0.23523557009955776,-0.30387763742091684,0.0016583263540811497,-0.15298881588932448,-0.10158489221279449
0.0,0.0,0.0,-0.30369138636004767,0.5704762112269331,-0.10903755624710958,-0.17661839808912508,-0.15662091664092265,-0.09028945007403966,-0.20623349708649666,-0.13527342540222148,0.05398147135115087,-0.01473187564441358,0.026826374872794857
0.0,0.0,0.0,0.0,0.6091985599732109,0.02475866013547499,-0.1147991551488913,-0.05312929010264903,0.3254792768708274,-0.2798336872757196,-0.036236698759830495,-0.022541455665639358,-0.267737741147924,-0.15389702781892886
0.0,0.0,0.0,0.0,0.0,-0.06876170289398843,-0.24495884892858977,-0.17531036989310464,0.20494446612132822,-0.41276983885603247,-0.14430307844472315,0.02500956676700524,-0.24470583125030954,-0.11130781363840683
0.0,0.0,0.0,0.0,0.0,0.0,0.9540381076822545,0.980831005507351,0.00534310167910111,0.6964768592078036,0.689830620545707,0.4607163349345371,0.6038459886275896,0.5768334895497549
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931058959709411,-0.02142714114429049,0.7471014555523364,0.6741320060343459,0.38987380338923233,0.6120980605171404,0.5470093199370026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00841639338380178,0.7338772504959759,0.6847516506962124,0.4155018903488751,0.6122914272179878,0.559267098072561
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14962245213252043,0.22961176742439665,-0.12231735147242245,-0.1544963525590683,-0.15116699152834293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760188201358495,0.4439426133468219,0.7574743887282006,0.6423449970959969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5216562332034058,0.7021477300288728,0.6505164555798402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133509804704013,0.9444357965665714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952563072379165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
