0.8953189355379519,0.9197972658689217,-0.13773235914140056,0.3086675170643219,0.08547624680606439,0.5748620535604223,-0.22159165474316508
0.3185737195656159,0.42673695736265715,0.2718363936733053,0.31716251170871645,-0.3095501559375726,0.3244979345382086,-0.31313454997860685
-0.004372107525162932,0.23679191200783858,-0.16749707458837057,0.26792259756796977,-0.0029474585042355873,0.01436393543831352,0.35126749625196796
0.6751320243352521,0.5433419301189668,-0.1798173784005949,-0.10842439389853713,0.4185647227352038,0.23161169137062348,-0.2012381654347891
0.5770744398618184,0.6644684411475015,-0.2956445624315007,0.13174758237732961,0.35727240907679136,0.21086039169905474,0.12059852762866824
-0.4043631321431416,-0.4745885278368229,-0.2060915163819963,-0.4203741338507777,0.2980278143916024,-0.4532592602881764,0.2686287683051639
-0.5022826826661169,-0.5758394564640431,-0.1017894973181628,-0.41277935672002514,0.13839407364717773,-0.4343916687717587,0.17100809742073297
-0.4650846951236533,-0.5399123649293599,-0.14020181037636828,-0.41863493215338937,0.1936644384031838,-0.4388492263791402,0.2012025736564623
0.377805737969645,0.22438059976269392,-0.2170178187189257,0.1145748756960537,0.16667775913706856,0.49105966567049,-0.13639287348723522
-0.6194501553794587,-0.6634729002972868,-0.08998980134832085,-0.36966640632981473,0.18904589088144771,-0.4869787224340946,0.2481312016057089
-0.39278577948668436,-0.45676924099093796,-0.26113865595324287,-0.35755449867903905,0.4011533062167291,-0.35028771610864395,0.27567161247552724
-0.20944674363446097,-0.2719614451737717,-0.22279943670132923,-0.3001889716348407,0.3519467371709436,-0.5253990578454648,0.3457689974584779
-0.5237487508059201,-0.565819551485403,-0.18227982035470688,-0.35723850184326494,0.24573577170013156,-0.580063522013401,0.41819580743752355
-0.4014926385647709,-0.4527307519408025,-0.2174889896722398,-0.35473464676583266,0.3319457516443272,-0.5958734970980715,0.4175299692725252
