0,1,2
11.697975,3.2052083,5.027706
11.371502,2.947758,4.61004
11.356431,2.9182036,4.6060467
11.43505,3.3659098,5.2448263
11.513542,3.4668002,5.2977223
11.31549,2.8204772,4.5357075
11.684257,3.9190795,5.896694
11.407668,3.3244119,5.1875987
11.45636,3.0675313,4.7523994
11.278003,3.4287896,5.2582912
11.271716,3.404151,5.1184816
11.349341,2.9613793,4.6294065
11.383686,3.1273856,4.9000425
11.352371,2.89237,4.6308722
11.413401,3.4269931,5.2472377
11.517253,4.2319655,6.240675
11.1357765,2.929517,4.5592456
11.595944,3.5403988,5.3858514
11.181013,3.085,4.8460135
11.040743,2.9528024,4.625271
11.145519,2.9520745,4.704266
11.172331,3.6585774,5.492112
11.379406,3.0221767,4.765139
11.118503,2.8742158,4.5995774
11.309288,2.9142287,4.686124
11.393381,3.4005628,5.194024
11.164853,3.2220907,5.0178857
11.08328,2.8997319,4.535832
11.026131,3.0203438,4.718151
11.395155,3.236952,5.084524
11.3980875,3.2062292,4.9193068
11.281648,3.193652,4.9522223
11.220777,3.0721488,4.802668
11.18517,3.2509484,5.0504293
11.35234,3.4491985,5.2854285
11.316826,3.3485467,5.1098557
11.0757265,3.066927,4.8529863
11.008311,2.6858616,4.3407044
11.278302,3.3303456,5.0945015
11.158463,3.0258338,4.694747
11.071509,2.9228802,4.6299257
11.130929,2.9956641,4.7206073
11.08366,3.4430158,5.3205266
11.0192585,2.9568105,4.6049676
10.929504,3.073146,4.8783865
11.118116,2.8554072,4.4640555
11.156123,3.2161996,5.0237675
11.152734,3.564458,5.4331813
11.118139,2.7193909,4.3977327
10.794657,2.6788864,4.290489
10.999096,2.8466046,4.5474253
10.985069,3.0885036,4.8152094
11.262957,3.7439995,5.6779184
10.856314,2.7589633,4.413408
11.173107,2.8824012,4.6208816
11.247678,3.3311698,5.019754
11.179082,3.1856704,4.937633
10.982825,2.8242626,4.44417
10.8795395,2.8741577,4.516523
11.047609,2.6182046,4.252514
11.291657,3.0144274,4.7791843
11.016566,2.9822211,4.661333
11.040929,2.913987,4.633259
10.926614,2.8693979,4.499653
11.068524,2.9945865,4.6492686
10.843534,2.902127,4.5527015
11.0974865,3.280142,4.9797215
11.405696,3.0480082,4.7718368
11.218674,3.0624425,4.792471
11.202028,3.0871017,4.798619
11.077165,3.0217767,4.732066
11.036252,2.8112037,4.4410563
10.888704,2.6757176,4.2913995
11.046115,3.179162,4.994038
11.121572,2.922565,4.608906
11.014874,3.0031822,4.72449
10.975356,2.873818,4.5210395
10.9898205,3.428921,5.2116694
11.065853,3.071027,4.807161
10.816861,2.8240798,4.3962154
11.08088,3.1522982,4.9611588
10.861278,3.1042619,4.776124
10.839167,3.0341194,4.7487726
10.885335,2.7799985,4.4486213
10.9615,3.199994,4.9715014
10.976172,2.7668917,4.3992124
10.951638,2.6170034,4.2287154
10.822539,2.6993895,4.323877
11.054037,3.0148115,4.681082
11.115562,2.909448,4.5957828
10.965182,2.9049911,4.531927
11.04228,2.9332383,4.6474214
11.077623,3.4054966,5.2399187
10.9471655,2.9690804,4.658182
10.94148,2.8527446,4.518403
10.9638815,3.3821871,5.1633196
10.788385,3.1336222,4.829731
11.083636,3.5100625,5.332471
10.933923,2.8946645,4.570074
10.769719,2.9844706,4.6661572
11.187462,3.078637,4.8209176
11.169156,3.0262694,4.678982
10.673271,2.7524853,4.351224
10.73669,2.979312,4.6405597
10.962862,3.0803332,4.7251925
10.924758,3.5596757,5.366571
10.91334,2.8584027,4.559754
11.179624,2.9779844,4.6251473
10.923832,2.923314,4.5513577
10.745098,2.5172133,4.0912857
10.993843,3.0910525,4.7920833
10.686353,2.8186579,4.398078
10.966754,3.501283,5.3143287
10.884745,2.9059641,4.5197597
11.107263,3.8118143,5.6154656
10.801561,3.2612462,4.9786267
10.792098,2.947252,4.517696
10.76233,2.78638,4.3750157
10.67696,2.611641,4.2042294
11.081804,2.6295638,4.187446
10.714928,2.6190536,4.15394
10.984364,2.9268298,4.555263
10.848259,3.0398343,4.6879854
10.892959,2.6298826,4.2373567
10.861838,3.1014569,4.741345
10.693837,2.706543,4.3230534
10.704059,2.8354383,4.429346
10.869691,2.8200924,4.407341
11.014843,2.987617,4.7238536
10.715282,2.8869936,4.556656
10.949397,2.948363,4.555388
10.577268,2.842019,4.4396825
10.868322,2.5722659,4.164972
10.7268915,2.5787005,4.171476
10.611963,2.6178691,4.1848326
10.912796,3.0208943,4.6243753
10.618053,2.6849997,4.1926675
10.849168,2.7732446,4.4848022
10.721762,3.2665293,5.003498
10.793167,2.8524303,4.441121
10.951713,2.9215872,4.5508738
10.831115,2.5751421,4.2124887
10.901509,3.0198686,4.652558
10.910116,3.1932874,4.8644614
10.854771,2.7136998,4.29541
10.713281,2.6921384,4.2356052
10.782077,2.85516,4.4973536
10.864151,2.7493355,4.332713
10.767517,3.0168228,4.677187
10.823427,2.864185,4.483708
10.952271,2.896668,4.4764934
10.719429,2.7444627,4.332052
10.675537,2.4800367,3.997557
10.903576,2.6526816,4.2249093
10.922727,2.8774788,4.4574647
10.631024,2.5938141,4.1302466
10.646246,2.8440106,4.4338193
10.498744,2.604338,4.1276975
10.678348,2.677562,4.215526
10.766285,2.7358108,4.2779217
10.651526,2.6077375,4.1191344
10.414762,2.661609,4.1554756
10.635835,2.902233,4.5285788
10.670643,2.536982,4.081937
10.595151,2.9206579,4.560291
10.754548,3.0366602,4.6636868
10.67613,2.5318441,4.023827
10.76301,2.6609092,4.2038736
10.608126,3.1508765,4.8047976
10.491026,2.5327306,4.0298605
10.692859,2.907643,4.46237
10.670491,2.5183427,4.0071335
10.797882,2.6721225,4.208533
10.651974,2.5714123,4.144038
10.689719,2.6243174,4.1969314
10.856063,2.6945171,4.250229
10.776342,2.970813,4.6805167
10.79741,2.9458215,4.560121
10.7207155,2.9026673,4.5432243
10.681558,3.0192723,4.6112843
10.662001,2.4810023,3.9758508
10.485336,2.5871627,4.0912094
10.748771,2.7408297,4.355222
10.718721,3.252107,4.957389
10.771411,3.420878,5.196363
10.670595,2.9054961,4.4929314
10.778874,2.6411505,4.2505364
10.616087,2.5657218,4.0657425
10.712363,2.5695996,4.063721
10.819738,2.593905,4.157075
10.562575,2.6286216,4.061834
10.599846,2.6571674,4.1882157
10.652289,2.7032735,4.325688
10.590545,2.7008526,4.2113743
10.557468,2.5856307,4.1038294
10.404137,2.5467117,4.0591655
10.754371,2.6887689,4.23517
10.510797,2.6514432,4.1510096
10.682221,2.6639106,4.2183385
10.539671,2.8006501,4.301123
10.683677,2.9023666,4.496442
10.651031,3.1310754,4.77169
10.719839,2.781709,4.4239616
10.652156,3.2753744,4.9116187
10.548764,2.7538118,4.2884436
10.418218,2.5168355,3.9864793
10.604981,2.480813,3.9921458
10.622775,2.6106687,4.1891856
10.549432,2.4033847,3.8339953
11.333343,2.8835092,4.591084
10.333513,2.470172,3.907761
10.662548,2.321582,3.7690957
10.668297,2.5918787,4.0366297
10.50251,2.700495,4.1501327
10.575998,2.9892397,4.5605216
10.369271,2.668176,4.1495585
10.527525,2.519217,3.9231536
10.445536,2.5721235,3.9913762
10.628294,2.680297,4.2177343
10.45763,2.5752566,4.0280533
10.630517,2.9782822,4.5861697
11.0319605,2.947443,4.5756807
10.60319,2.678989,4.1861954
10.584547,2.579689,4.023855
10.39493,2.9402316,4.4526057
10.438144,2.610008,4.062208
10.344141,2.5339882,3.9556441
10.573508,2.7858133,4.300013
10.343997,2.3727636,3.758201
10.749461,2.5486045,3.9994683
10.505358,2.8702993,4.3823237
10.58305,2.6333969,4.0976887
10.5153475,2.9648795,4.4822683
10.696445,2.6259074,4.0898724
10.540091,2.758501,4.247022
10.467818,2.4726126,3.8869417
10.485271,2.5614188,4.042477
10.233151,2.3423104,3.735808
10.6187725,2.710048,4.204231
10.410698,2.5400345,3.946611
10.423641,2.6631918,4.058096
10.259964,2.4329526,3.833046
10.465112,2.4046876,3.8518739
10.595948,2.520158,3.9640982
10.850899,2.69242,4.21732
10.285422,2.4679136,3.8904858
10.386205,2.49348,3.929492
10.286944,2.5331728,3.9436357
10.554537,2.6104257,4.096967
10.808067,2.926496,4.575682
10.377616,3.0019767,4.5015626
10.9190445,2.8816898,4.453455
10.582267,2.3203902,3.7891495
10.4332075,2.555492,4.033157
10.511708,2.5370057,3.968752
10.358292,2.520493,3.8807855
10.339876,2.5124555,3.910999
10.251102,2.5426176,3.954515
10.379073,2.5463924,3.9499207
10.581146,2.4653394,3.903955
10.299244,2.539729,3.9139905
10.35043,3.1136863,4.662451
10.3235445,2.4535327,3.8120742
10.296671,2.5914211,3.9899049
10.509513,2.4752412,3.9005337
10.545702,2.5562038,3.9876742
10.4477625,2.734054,4.1935616
10.510801,2.4409916,3.8910854
10.429814,2.7018197,4.210192
10.448382,2.8574007,4.2914968
10.33371,2.4438636,3.812741
10.338973,2.3034036,3.6829462
10.5736265,2.698378,4.204301
10.513287,2.8319287,4.289948
10.612356,2.7587867,4.2771034
10.627777,2.5050316,3.8489795
10.265994,2.408609,3.819982
10.347194,2.3925157,3.7427611
10.41127,2.8686671,4.3394227
10.24326,2.7506685,4.183528
10.672501,2.7006965,4.2514234
10.232227,2.590881,3.9462543
10.4323015,2.484007,3.9121187
10.215959,2.2019358,3.5400739
10.233085,2.6957362,4.221162
10.164684,2.457142,3.7805982
10.184474,2.4522207,3.8054082
10.1846285,2.3508053,3.7391834
10.394327,2.3731122,3.700591
10.956276,2.6418445,4.096736
10.379177,2.7494464,4.1746736
10.747034,2.5796845,4.0905004
10.476751,2.8507366,4.34126
10.345301,2.5312302,3.9668548
10.394424,3.1325157,4.6010447
10.356671,2.6301866,4.0500402
10.351152,2.7602344,4.184512
10.262944,2.2546864,3.571079
10.229297,2.3626335,3.704693
10.3081255,2.9892318,4.4581923
10.402004,2.7493517,4.229042
10.314956,2.7550385,4.2158394
10.251115,2.3247256,3.6666286
10.142824,2.2837,3.5945451
10.151153,2.3293178,3.6808338
10.295102,2.522201,4.00796
10.313689,2.8284845,4.3318644
10.08442,2.3068223,3.6652555
10.992357,2.6568656,4.31664
10.513281,2.4713693,3.7895699
10.097993,2.3114967,3.6380296
10.396506,2.6146407,4.106448
10.348805,2.6410306,4.109634
10.333004,2.914785,4.360445
10.119898,2.3141503,3.624595
10.182264,2.3301523,3.6311276
10.155555,2.3710651,3.6576931
10.387963,2.6970105,4.1123667
10.2415285,2.361419,3.6766465
10.623628,2.8546546,4.303897
10.41982,2.690381,4.1026816
10.140515,2.315681,3.5789397
10.31308,2.5534897,3.9632282
10.231677,2.3786404,3.7453616
10.201569,2.3069704,3.6307025
10.374726,2.7391057,4.1892653
10.721095,2.683133,4.2260733
10.122921,2.3061903,3.5808296
10.350358,2.35651,3.6744184
10.10307,2.3538933,3.6107018
10.241225,2.3017395,3.6545537
10.957926,2.3548396,3.8991892
10.151295,2.4249585,3.7941098
10.211135,2.3867803,3.7172987
10.106434,2.2907462,3.607169
10.272922,2.670564,4.0694385
10.348562,2.804206,4.208836
10.241686,2.4216447,3.7715096
10.04243,2.1440961,3.4056423
10.098834,2.3539639,3.7048683
10.078199,2.321508,3.5801022
10.07266,2.4206917,3.731314
10.174847,2.5145743,3.8284965
10.260474,2.49076,3.8928087
10.100564,2.7057378,4.1248465
10.143726,2.3763807,3.6430461
10.1321945,2.4820974,3.7687583
10.19528,2.3479905,3.6867871
10.20124,2.6203837,4.033006
10.134114,2.4233027,3.7373843
10.214195,2.5957394,3.9894419
10.567543,2.4143798,3.9142826
10.32081,2.8954682,4.3015265
10.370253,2.4853473,3.8552213
10.116328,2.355796,3.6629121
10.076033,2.411899,3.7385883
10.185612,2.3566992,3.6400228
10.132872,2.4969823,3.820031
10.054333,2.3990128,3.7138138
10.060444,2.2736995,3.5090535
10.365948,2.4118764,3.7926388
10.149096,2.7855341,4.219989
10.103606,2.660523,4.0674424
10.069872,2.572707,3.9334726
9.94663,2.4650156,3.8249521
9.981721,2.4847472,3.8149607
10.0798,2.4496346,3.7850525
10.345702,2.7020404,4.076116
10.102626,2.294938,3.6131425
9.801138,2.237708,3.4959219
10.029708,2.2201302,3.5348704
10.263122,2.6808093,4.0612626
10.143549,2.304996,3.5371816
10.17119,2.3933992,3.7345953
10.38444,2.5646474,3.9240286
10.27443,2.4238367,3.8139844
10.131827,2.260888,3.5449624
10.04409,2.2785318,3.5740845
10.26149,2.4528959,3.8004773
10.238563,2.3845303,3.6370173
10.258733,2.3600574,3.6846392
9.912827,2.2962852,3.4980357
10.258996,2.5790586,3.898483
10.218991,2.379131,3.6695793
10.183491,3.2751703,4.7945514
9.824511,2.5021474,3.792941
9.813544,2.1863246,3.4545076
10.075457,2.2425575,3.500916
10.207642,2.524731,3.8513715
9.983136,2.1913128,3.4387546
9.94635,2.1133902,3.3269608
10.249593,2.308299,3.6409254
10.1081,2.3075476,3.5548832
10.194704,2.3995163,3.6585813
10.159035,2.5589337,3.8754303
10.161939,2.6276677,3.980478
10.212988,2.4075747,3.7141013
9.898267,2.303942,3.5867937
9.825872,2.5493143,3.8517349
9.87614,2.277316,3.5000286
9.94326,2.3494248,3.6061125
10.105788,2.9331193,4.3679338
10.236354,2.5837412,3.894986
10.033149,2.243579,3.471496
10.07212,2.1869068,3.4445863
10.122598,2.2528954,3.4838634
9.878312,2.3037927,3.5993938
9.931342,2.2594085,3.5365322
10.166612,2.6653206,3.9442675
9.93902,2.4529464,3.7598968
10.083745,2.2641773,3.508948
10.189843,2.2879298,3.6378458
9.873047,2.2518866,3.4546113
10.140109,2.3434317,3.570771
9.932883,2.3154001,3.5724835
10.041108,2.5146983,3.899263
10.0584135,2.437656,3.666145
10.296567,2.748717,4.200095
9.9570265,2.453541,3.699359
9.877888,2.2682242,3.4510021
10.141027,2.2856104,3.5045302
10.016737,2.306608,3.5856783
9.911221,2.3129992,3.5702999
10.024292,2.4987793,3.8587592
10.176316,2.3757331,3.7071986
10.05856,2.6879554,4.0479646
10.102808,2.3123,3.543795
10.164538,2.386211,3.6640093
10.237483,2.301166,3.536866
9.962461,2.3780088,3.5692966
9.970013,2.423446,3.7033753
9.943105,2.257399,3.4776268
9.869876,2.5969858,3.901292
9.918268,2.2256691,3.4315636
10.258086,2.3232408,3.6020367
9.963442,2.338576,3.6448712
9.717944,2.3136315,3.576737
10.145783,2.3950129,3.5979488
10.010741,2.2771525,3.5346966
9.941914,2.236622,3.5144846
9.980206,2.4288776,3.700224
10.100793,2.414407,3.696248
10.04705,2.5333402,3.8120286
9.952816,2.4344673,3.659919
10.0911255,2.3161926,3.5443158
10.110388,2.4090421,3.6323533
9.891978,2.508565,3.7537534
10.058544,2.2345622,3.5038507
9.871752,2.2107651,3.4160469
9.954559,2.2888155,3.5680447
9.958625,2.2788084,3.47851
10.157387,2.5690334,3.9272518
10.071733,2.4989223,3.8884206
10.052504,2.183435,3.513215
9.797315,2.4863358,3.7218914
10.071383,2.353814,3.667058
9.961632,2.2007208,3.4384475
9.859733,2.03539,3.170446
9.754452,2.1657488,3.2980685
9.967141,2.5229073,3.7708807
10.027267,2.5038095,3.7838268
9.915788,2.5104637,3.7888498
9.914021,2.2357163,3.4005294
9.823972,2.2302277,3.4935546
10.034442,2.2737315,3.5842204
9.832058,2.3032434,3.4726033
9.925325,2.0356638,3.2352765
9.866673,2.155154,3.3143926
10.2280655,2.45905,3.769166
9.744346,2.2917037,3.469248
10.010598,2.4359822,3.7411895
9.893181,2.2738755,3.4876966
10.062713,2.146837,3.345046
9.720095,2.0872364,3.2039075
10.252758,2.562343,3.901973
10.130144,2.366547,3.613016
10.204236,2.64437,3.99495
9.8802595,2.22893,3.3626678
9.938901,2.4384959,3.6443086
10.036765,2.3256826,3.4735985
9.932472,2.2474604,3.5316117
9.799013,2.0930302,3.2118213
9.9488535,2.2835915,3.4571276
9.837751,2.416629,3.62959
9.897766,2.268838,3.438602
9.810179,2.1832645,3.3330226
9.9203205,2.2300897,3.5176053
10.180817,2.3288152,3.4961157
10.608037,2.3999493,3.7809772
9.774844,2.1780188,3.2998629
9.916612,2.3856058,3.647681
9.766642,2.3871348,3.6273835
10.209967,2.2576435,3.5590522
9.703626,2.2527456,3.461884
9.910806,2.2483587,3.3847947
10.038602,2.2332902,3.4279768
9.830321,2.216257,3.3413022
10.026783,2.385394,3.6493354
9.876242,2.1323736,3.288546
9.900538,2.4678788,3.6800807
10.06872,2.4197104,3.606509
10.043907,2.293824,3.5473163
10.019027,2.465084,3.7271123
9.773626,2.4295483,3.629796
9.88883,2.2912345,3.495655
9.895227,2.2972255,3.4846628
10.091808,2.444775,3.7124002
9.964755,2.321123,3.5161593
9.806418,2.4921167,3.6836114
9.977758,2.36168,3.5765238
9.908188,2.1183143,3.3113139
9.958873,2.267183,3.4980264
9.866525,2.2730248,3.354966
9.703212,2.463629,3.6825795
10.339875,2.4117517,3.6471078
10.0455,2.5261319,3.7593548
9.876334,2.387667,3.6531272
9.820611,2.1486921,3.2724326
10.04121,2.209959,3.3881712
9.926505,2.390155,3.6615083
9.854614,2.4669516,3.7123199
9.944649,2.3505585,3.5493512
9.713004,2.0520914,3.1703174
9.9059305,2.2026005,3.3463202
9.815658,2.2707436,3.4578965
9.815915,2.4504874,3.691141
9.914429,2.1171014,3.1635818
9.907508,2.2124732,3.3361871
9.806238,2.119982,3.23374
9.894344,2.2706158,3.4204423
9.797852,2.3800516,3.471468
9.783775,2.2539742,3.4155564
10.0496235,2.1984875,3.3521173
9.670049,2.3496325,3.5600154
9.619271,2.078041,3.1327903
9.62729,2.1966567,3.3556442
10.089602,2.4007342,3.6632857
9.777781,2.3748083,3.5515702
